rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
3.5,,greroa,1 (mono),2014-08-27,level,70,XC254876.mp3,level,Greater Roadrunner,4-6,XC254876 Greater Roadrunner (Geococcyx californianus),"['Streptopelia decaocto_Eurasian Collared-Dove', 'Passerina caerulea_Blue Grosbeak', ""Vireo bellii_Bell's Vireo"", 'Cardinalis sinuatus_Pyrrhuloxia']",,Geococcyx californianus," Rodeo, Hidalgo County, New Mexico",31.84,44100 (Hz),bill rattle,1200 m,playback-used:no,128000 (bps),mp3,level,Eurasian Collared Dove (Streptopelia decaocto); Blue Grosbeak (Passerina caerulea); Bell's Vireo (Vireo bellii); Pyrrhuloxia (Cardinalis sinuatus),254876,https://www.xeno-canto.org/254876,United States,Richard E. Webster,Geococcyx californianus_Greater Roadrunner,-109.025,0-3(s),08:10,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,greroa,1 (mono),2014-07-20,level,580,XC254886.mp3,level,Greater Roadrunner,4-6,XC254886 Greater Roadrunner (Geococcyx californianus),"['Toxostoma curvirostre_Curve-billed Thrasher', 'Zenaida asiatica_White-winged Dove', 'Mimus polyglottos_Northern Mockingbird', 'Streptopelia decaocto_Eurasian Collared-Dove', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Tyrannus verticalis_Western Kingbird', 'Molothrus ater_Brown-headed Cowbird', 'Passerina caerulea_Blue Grosbeak']",yes,Geococcyx californianus," Rodeo, Hidalgo County, New Mexico",31.84,44100 (Hz),bill rattle,1200 m,"first recording of long recording divided into two, with a third afterward; Initially thrumming while walking on the ground, moving along but not always in view; about 2:20 the recording improves as it moved up into a mulberry tree, working its way up with rattles to 6-8m up; around 11:20 went down to the ground, back up in the tree after 13:30 and worked its way from about 6 to 10m up, still rattling; both times in the tree, it preened regularly between rattles; recording quality varies with vehicles on distant highway; a couple over-recorded early on; divided for XC at 9:40 mark, so above times need to be adjusted to about 1:40 and 3:50; about 60 rattles, a couple in the early part over-recorded",128000 (bps),mp3,level,Curve-billed Thrasher (Toxostoma curvirostre); White-winged Dove (Zenaida asiatica); Northern Mockingbird (Mimus polyglottos); Eurasian Collared Dove (Streptopelia decaocto); Cactus Wren (Campylorhynchus brunneicapillus); Western Kingbird (Tyrannus verticalis); Brown-headed Cowbird (Molothrus ater); Blue Grosbeak (Passerina caerulea),254886,https://www.xeno-canto.org/254886,United States,Richard E. Webster,Geococcyx californianus_Greater Roadrunner,-109.025,0-3(s),07:27,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,greroa,1 (mono),2014-07-20,level,582,XC254888.mp3,level,Greater Roadrunner,4-6,XC254888 Greater Roadrunner (Geococcyx californianus),"['Toxostoma curvirostre_Curve-billed Thrasher', 'Zenaida asiatica_White-winged Dove', 'Mimus polyglottos_Northern Mockingbird', 'Streptopelia decaocto_Eurasian Collared-Dove', 'Campylorhynchus brunneicapillus_Cactus Wren', 'Tyrannus verticalis_Western Kingbird', 'Molothrus ater_Brown-headed Cowbird', 'Passerina caerulea_Blue Grosbeak']",yes,Geococcyx californianus," Rodeo, Hidalgo County, New Mexico",31.84,44100 (Hz),bill rattle,1200 m,"second recording of long recording divided into two, with a third afterward; Initially thrumming while walking on the ground, moving along but not always in view; about 2:20 the recording improves as it moved up into a mulberry tree, working its way up with rattles to 6-8m up; around 11:20 went down to the ground, back up in the tree after 13:30 and worked its way from about 6 to 10m up, still rattling; both times in the tree, it preened regularly between rattles; recording quality varies with vehicles on distant highway; divided for XC at 9:40 mark, so above times need to be adjusted to about 1:40 and 3:50;",128000 (bps),mp3,level,Curve-billed Thrasher (Toxostoma curvirostre); White-winged Dove (Zenaida asiatica); Northern Mockingbird (Mimus polyglottos); Eurasian Collared Dove (Streptopelia decaocto); Cactus Wren (Campylorhynchus brunneicapillus); Western Kingbird (Tyrannus verticalis); Brown-headed Cowbird (Molothrus ater); Blue Grosbeak (Passerina caerulea),254888,https://www.xeno-canto.org/254888,United States,Richard E. Webster,Geococcyx californianus_Greater Roadrunner,-109.025,0-3(s),07:27,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,,greroa,1 (mono),2012-04-01,level,36,XC254900.mp3,level,Greater Roadrunner,4-6,XC254900 Greater Roadrunner (Geococcyx californianus),['Corvus corax_Common Raven'],,Geococcyx californianus," Paradise Cemetery, Chiricahua Mountains, Cochise County, Arizona",31.933,44100 (Hz),song,1600 m,"second recording of this individual; two songs

playback-used:no",128000 (bps),mp3,level,Northern Raven (Corvus corax),254900,https://www.xeno-canto.org/254900,United States,Richard E. Webster,Geococcyx californianus_Greater Roadrunner,-109.207,3-6(s),08:31,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greroa,2 (stereo),2016-02-28,Not specified,90,XC350994.mp3,Not specified,Greater Roadrunner,Not specified,XC350994 Greater Roadrunner (Geococcyx californianus),['Passer domesticus_House Sparrow'],yes,Geococcyx californianus," Arizona (near  Tucson), Pima County, Arizona",32.1939,44100 (Hz),call,750 m,"Marginally rural area in west Tucson, AZ.  The GRRO was perched high on a prickly pear cacti broadcasting it's call.  I typically hear this call every spring and think it has some courtship relationship.",320000 (bps),mp3,Not specified,House Sparrow (Passer domesticus),350994,https://www.xeno-canto.org/350994,United States,Janine McCabe,Geococcyx californianus_Greater Roadrunner,-110.9976,Not specified,11:30,Janine McCabe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greroa,1 (mono),2019-03-23,level,20,XC463261.mp3,accelerating,Greater Roadrunner,>20,XC463261 Greater Roadrunner (Geococcyx californianus),"['Corvus corax_Common Raven', 'Trogon elegans_Elegant Trogon', 'Dryobates scalaris_Ladder-backed Woodpecker', ""Leiothlypis luciae_Lucy's Warbler"", 'Melanerpes uropygialis_Gila Woodpecker']",no,Geococcyx californianus," San Bernardino National Wildlife Refuge, Cochise County, Arizona",31.34,44100 (Hz),"female, female song or bark series",1100 m,"attributed to females only?;  Pieplow:  ""bark series""; interval shortened; another, much longer recording, is XC463262;",128000 (bps),mp3,both,Northern Raven (Corvus corax); Elegant Trogon (Trogon elegans); Ladder-backed Woodpecker (Dryobates scalaris); Lucy's Warbler (Leiothlypis luciae); Gila Woodpecker (Melanerpes uropygialis),463261,https://www.xeno-canto.org/463261,United States,Richard E. Webster,Geococcyx californianus_Greater Roadrunner,-109.273,6-10(s),06:59,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greroa,1 (mono),2019-04-07,Not specified,166,XC465656.mp3,Not specified,Greater Roadrunner,Not specified,XC465656 Greater Roadrunner (Geococcyx californianus),"['Corvus corax_Common Raven', 'Sturnella neglecta_Western Meadowlark', 'Oreortyx pictus_Mountain Quail']",no,Geococcyx californianus," Carrizo Plain National Monument, Santa Margarita, San Luis Obispo County, California",35.1617,48000 (Hz),song,600 m,"These recordings of Greater Roadrunners represent the first time that I have ever heard this sound. It took a while in the field to rule out the doves and owls that came to mind before I confirmed this ID. I was unable to see any of them on this trip. (Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola).",320000 (bps),mp3,Not specified,Northern Raven (Corvus corax); Western Meadowlark (Sturnella neglecta); Mountain Quail (Oreortyx pictus),465656,https://www.xeno-canto.org/465656,United States,Thomas G. Graves,Geococcyx californianus_Greater Roadrunner,-119.8244,Not specified,9:57,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,greroa,1 (mono),2019-04-07,decreasing,6,XC470511.mp3,level,Greater Roadrunner,4-6,XC470511 Greater Roadrunner (Geococcyx californianus),['Corvus corax_Common Raven'],no,Geococcyx californianus," Carrizo Plain National Monument, Santa Margarita, San Luis Obispo County, California",35.1343,48000 (Hz),song,700 m,"These recordings of Greater Roadrunners represent the first time that I have ever heard this sound. It took a while in the field to rule out the doves and owls that came to mind before I confirmed this ID. I was unable to see any of them on this trip. (Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola).",320000 (bps),mp3,level,Northern Raven (Corvus corax),470511,https://www.xeno-canto.org/470511,United States,Thomas G. Graves,Geococcyx californianus_Greater Roadrunner,-119.8367,0-3(s),9:59,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greyel,2 (stereo),2013-08-06,level,71,XC144957.mp3,decelerating,Greater Yellowlegs,>20,XC144957 Greater Yellowlegs (Tringa melanoleuca),['Sterna hirundo_Common Tern'],yes,Tringa melanoleuca," Kouchibouguac National Park, Kent County, New Brunswick",46.8256,44100 (Hz),alarm call,10 m,Same individual as XC144948. Calling incessantly among a small group of Ruddy Turnstones and Lesser Yellowlegs. Note the decreasing volume and rythm. Habitat: lagoon and beach.,128000 (bps),mp3,level,Common Tern (Sterna hirundo),144957,https://www.xeno-canto.org/144957,Canada,Martin St-Michel,Tringa melanoleuca_Greater Yellowlegs,-64.9102,>10(s),07:26,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,greyel,1 (mono),2013-11-18,Not specified,69,XC155061.mp3,Not specified,Greater Yellowlegs,Not specified,XC155061 Greater Yellowlegs (Tringa melanoleuca),"['Recurvirostra americana_American Avocet', 'Calidris alpina_Dunlin', 'Hydroprogne caspia_Caspian Tern', 'Calidris minutilla_Least Sandpiper', 'Thalasseus maximus_Royal Tern']",yes,Tringa melanoleuca," East Jetty, Cameron Par., LA",29.766,44100 (Hz),call,0 m,Natural calls from a bird (same as in XC155054) standing on mudflats by Gulf with incoming tide where there was a mixed shorebird flock.,128000 (bps),mp3,Not specified,American Avocet (Recurvirostra americana); Dunlin (Calidris alpina); Caspian Tern (Hydroprogne caspia); Least Sandpiper (Calidris minutilla); Royal Tern (Thalasseus maximus),155061,https://www.xeno-canto.org/155061,United States,Dan Lane,Tringa melanoleuca_Greater Yellowlegs,-93.337,Not specified,16:30,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,greyel,1 (mono),2014-01-01,Not specified,40,XC163155.mp3,Not specified,Greater Yellowlegs,Not specified,XC163155 Greater Yellowlegs (Tringa melanoleuca),['Anas acuta_Northern Pintail'],no,Tringa melanoleuca," Black Point Wildlife Drive, Merritt Island NWR, Florida",28.6781,48000 (Hz),"call, flight call",0 m,"I saw the yellowlegs take flight, but I ID'd it by call. 

flight at end of recording",128000 (bps),mp3,Not specified,Northern Pintail (Anas acuta),163155,https://www.xeno-canto.org/163155,United States,Paul Marvin,Tringa melanoleuca_Greater Yellowlegs,-80.7717,Not specified,07:56,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,greyel,1 (mono),2018-04-03,Not specified,47,XC451527.mp3,Not specified,Greater Yellowlegs,Not specified,XC451527 Greater Yellowlegs (Tringa melanoleuca),"['Platalea ajaja_Roseate Spoonbill', 'Ardea alba_Great Egret', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Tringa melanoleuca," River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,48000 (Hz),"call, flight call",0 m,short flight at 39 seconds,128000 (bps),mp3,Not specified,Roseate Spoonbill (Platalea ajaja); Great Egret (Ardea alba); Red-winged Blackbird (Agelaius phoeniceus),451527,https://www.xeno-canto.org/451527,United States,Paul Marvin,Tringa melanoleuca_Greater Yellowlegs,-80.813,Not specified,07:53,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greyel,1 (mono),2018-04-03,Not specified,124,XC451528.mp3,Not specified,Greater Yellowlegs,Not specified,XC451528 Greater Yellowlegs (Tringa melanoleuca),"['Himantopus mexicanus_Black-necked Stilt', 'Agelaius phoeniceus_Red-winged Blackbird', 'Ardea alba_Great Egret', 'Platalea ajaja_Roseate Spoonbill', 'Limnodromus scolopaceus_Long-billed Dowitcher']",yes,Tringa melanoleuca," River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,48000 (Hz),"call, flight call",0 m,,128000 (bps),mp3,Not specified,Black-necked Stilt (Himantopus mexicanus); Red-winged Blackbird (Agelaius phoeniceus); Great Egret (Ardea alba); Roseate Spoonbill (Platalea ajaja); Long-billed Dowitcher (Limnodromus scolopaceus),451528,https://www.xeno-canto.org/451528,United States,Paul Marvin,Tringa melanoleuca_Greater Yellowlegs,-80.813,Not specified,07:29,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,greyel,2 (stereo),2009-01-19,decreasing,36,XC56910.mp3,level,Greater Yellowlegs,1-3,XC56910 Greater Yellowlegs (Tringa melanoleuca),['Pluvialis squatarola_Black-bellied Plover'],yes,Tringa melanoleuca," Costa del Este, Panama City",9.0095,44100 (Hz),"call, flight call",0 m,one of several birds seen here in flight and on the shoreline,128000 (bps),mp3,level,Grey Plover (Pluvialis squatarola),56910,https://www.xeno-canto.org/56910,Panama,Mike Nelson,Tringa melanoleuca_Greater Yellowlegs,-79.4684,0-3(s),5:00pm,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,grnher,2 (stereo),2013-06-30,level,38,XC141841.mp3,level,Green Heron,1-3,XC141841 Green Heron (Butorides virescens),"['Melospiza georgiana_Swamp Sparrow', 'Tachycineta bicolor_Tree Swallow', 'Chlidonias niger_Black Tern', 'Agelaius phoeniceus_Red-winged Blackbird', 'Melospiza melodia_Song Sparrow']",yes,Butorides virescens," Baie-du-Febvre, Nicolet-Yamaska, Québec",46.154,44100 (Hz),call,10 m,Adult calling from a small tree with three Black-crowned Night-Heron around. Habitat: freshwater marsh.,128000 (bps),mp3,level,American Yellow Warbler (Setophaga aestiva); Swamp Sparrow (Melospiza georgiana); Tree Swallow (Tachycineta bicolor); Black Tern (Chlidonias niger); Red-winged Blackbird (Agelaius phoeniceus); Song Sparrow (Melospiza melodia),141841,https://www.xeno-canto.org/141841,Canada,Martin St-Michel,Butorides virescens_Green Heron,-72.7455,0-3(s),08:06,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,grnher,1 (mono),2015-05-19,Not specified,21,XC253773.mp3,Not specified,Green Heron,Not specified,XC253773 Green Heron (Butorides virescens),"[""Catharus ustulatus_Swainson's Thrush"", 'Icteria virens_Yellow-breasted Chat', 'Poecile atricapillus_Black-capped Chickadee']",yes,Butorides virescens," Arcata, Humboldt County, California",40.8702,48000 (Hz),wing noise display,30 m,"This 20-second long recording documents 2 flight displays of an adult Green Heron. This heron did an aerial display within the canopy of an Red Alder. It only made a mechanical noise with its wings. This heron had just flown into the tree from the river bed. It landed and perched for a few seconds. It then flew with the body held at a 45˚ angle and a hunched back. The wings were not lifted much above horizontal but were deeply flapped under the body. The wings were quite flared. This noise was created in the downflap. This bird flapped 10 times. This bird landed perhaps 5 meters above where it took off and disappeared from view and was not seen again. At 0:19 it made a second display also with 10 flaps. The sound source was within 15 meters of the microphone. This cut is an unedited and unmodified recording of the natural spacing of this bird’s display.

This is what the Birds of North America account has to say: ""Flap Flight Display is highest intensity of flight displays, where male lurches through air with exaggerated flapping producing whom-whoom-whoom sound, neck crooked, legs dangling, skow ing, crest, neck, and scapular feathers erect, sometimes giving roo-roo calls before landing.""

Davis, Jr., W. E. and J. A. Kushlan. 1994. Green Heron (Butorides virescens), The Birds of North America Online (A. Poole, Ed.). Ithaca: Cornell Lab of Ornithology; Retrieved from the Birds of North America Online: http://bna.birds.cornell.edu/bna/species/129

Additional details regarding context may be found at: <http://ebird.org/ebird/view/checklist?subID=S23971407>

This recording was made with an iPhone 5s with on-board microphone and Røde Rec application.",128000 (bps),mp3,Not specified,Swainson's Thrush (Catharus ustulatus); Yellow-breasted Chat (Icteria virens); Black-capped Chickadee (Poecile atricapillus),253773,https://www.xeno-canto.org/253773,United States,Elias Aristides Elias,Butorides virescens_Green Heron,-124.1157,Not specified,09:16,Elias Aristides Elias,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,grtgra,2 (stereo),2013-03-24,level,20,XC127248.mp3,level,Great-tailed Grackle,1-3,XC127248 Great-tailed Grackle (Quiscalus mexicanus),['Passer domesticus_House Sparrow'],yes,Quiscalus mexicanus," Los gonzales, San Miguel Allende mexico",20.96,44100 (Hz),"drumming, song",2000 m,An adult male. Rooster in back ground.,128000 (bps),mp3,level,House Sparrow (Passer domesticus),127248,https://www.xeno-canto.org/127248,Mexico,Manuel Grosselet,Quiscalus mexicanus_Great-tailed Grackle,-100.666,0-3(s),07:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,grtgra,2 (stereo),2012-04-08,level,12,XC170987.mp3,level,Great-tailed Grackle,1-3,XC170987 Great-tailed Grackle (Quiscalus mexicanus),['Passer domesticus_House Sparrow'],yes,Quiscalus mexicanus," Universidad Michoacana university campus, Morelia",19.689,48000 (Hz),"male, song",1900 m,Noise filtered and amplified. Urban park.,320000 (bps),mp3,level,House Sparrow (Passer domesticus),170987,https://www.xeno-canto.org/170987,Mexico,Elvis Herrera Rodríguez,Quiscalus mexicanus_Great-tailed Grackle,-101.206,0-3(s),12:00,Elvis Herrera Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,grtgra,1 (mono),2013-05-19,both,145,XC172498.mp3,both,Great-tailed Grackle,4-6,XC172498 Great-tailed Grackle (Quiscalus mexicanus),"['Streptopelia decaocto_Eurasian Collared-Dove', 'Passer domesticus_House Sparrow']",yes,Quiscalus mexicanus," Eads, Kiowa County, Colorado",38.4806,48000 (Hz),song,1300 m,Several individuals singing and displaying on ground in town park near the library. Park has numerous large shade trees while town is surrounded by agricultural land. Noise below 100 Hz filtered.,128000 (bps),mp3,both,Eurasian Collared Dove (Streptopelia decaocto); House Sparrow (Passer domesticus),172498,https://www.xeno-canto.org/172498,United States,Eric DeFonso,Quiscalus mexicanus_Great-tailed Grackle,-102.7819,0-3(s),12:10,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,1 (mono),2013-05-19,both,182,XC172499.mp3,both,Great-tailed Grackle,4-6,XC172499 Great-tailed Grackle (Quiscalus mexicanus),"['Streptopelia decaocto_Eurasian Collared-Dove', 'Passer domesticus_House Sparrow']",yes,Quiscalus mexicanus," Eads, Kiowa County, Colorado",38.4806,48000 (Hz),song,1300 m,Extended cut of several individuals singing and displaying on ground in town park near the library. Park has numerous large shade trees while town is surrounded by agricultural land. This is from the same recording session as XC172498. Noise below 100 Hz filtered.,128000 (bps),mp3,both,Eurasian Collared Dove (Streptopelia decaocto); House Sparrow (Passer domesticus),172499,https://www.xeno-canto.org/172499,United States,Eric DeFonso,Quiscalus mexicanus_Great-tailed Grackle,-102.7819,0-3(s),12:17,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,1 (mono),2014-05-29,Not specified,82,XC205804.mp3,Not specified,Great-tailed Grackle,Not specified,XC205804 Great-tailed Grackle (Quiscalus mexicanus),"['Branta canadensis_Canada Goose', 'Xanthocephalus xanthocephalus_Yellow-headed Blackbird', 'Agelaius phoeniceus_Red-winged Blackbird']",yes,Quiscalus mexicanus," Confluence Park, Delta, Delta County, Colorado",38.7526,48000 (Hz),song,1500 m,Solitary bird singing from chainlink fencepost near marshland in city park.,128000 (bps),mp3,Not specified,Canada Goose (Branta canadensis); Yellow-headed Blackbird (Xanthocephalus xanthocephalus); Red-winged Blackbird (Agelaius phoeniceus),205804,https://www.xeno-canto.org/205804,United States,Eric DeFonso,Quiscalus mexicanus_Great-tailed Grackle,-108.0825,Not specified,05:30,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,1 (mono),2015-05-20,level,21,XC244536.mp3,level,Great-tailed Grackle,7-20,XC244536 Great-tailed Grackle (Quiscalus mexicanus),"[""Euphagus cyanocephalus_Brewer's Blackbird"", 'Anas platyrhynchos_Mallard']",yes,Quiscalus mexicanus," Poway, San Diego County, California",33.0059,44100 (Hz),"call, male, song",280 m,"This male Great-tailed Grackle was seen and heard in a low-lying branch of a eucalyptus tree towering over the bank of Lake Poway.  This was on the southwest bank near the boat dock, and the calls of Brewer's Blackbirds and Mallards could be heard as well.",80000 (bps),mp3,level,Brewer's Blackbird (Euphagus cyanocephalus); Mallard (Anas platyrhynchos),244536,https://www.xeno-canto.org/244536,United States,Joshua Jaeger,Quiscalus mexicanus_Great-tailed Grackle,-117.0136,0-3(s),16:32,Joshua Jaeger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,1 (mono),2016-03-21,Not specified,179,XC311870.mp3,Not specified,Great-tailed Grackle,Not specified,XC311870 Great-tailed Grackle (Quiscalus mexicanus),"['Agelaius phoeniceus_Red-winged Blackbird', 'Cardinalis cardinalis_Northern Cardinal', 'Passer domesticus_House Sparrow']",yes,Quiscalus mexicanus," 15 (near  Sulphur), Calcasieu Parish, Louisiana",30.1917,44100 (Hz),"call, song",0 m,"Natural vocalizations from a lone male in an RV park by pond. Perched about 3m up, then flew up to a taller pine at about 1:36, from where it gave more typical song phrases.",128000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Northern Cardinal (Cardinalis cardinalis); House Sparrow (Passer domesticus),311870,https://www.xeno-canto.org/311870,United States,Dan Lane,Quiscalus mexicanus_Great-tailed Grackle,-93.3555,Not specified,12:30,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,2 (stereo),2018-01-07,level,33,XC398611.mp3,level,Great-tailed Grackle,7-20,XC398611 Great-tailed Grackle (Quiscalus mexicanus),"['Passer domesticus_House Sparrow', 'Ptiliogonys cinereus_Gray Silky-flycatcher']",yes,Quiscalus mexicanus, Lomas de Bezares Miguel Hidalgo Mexico city,19.391,44100 (Hz),"call, male",2500 m,"wildtronics mono amplified 
DR05",320000 (bps),mp3,level,House Sparrow (Passer domesticus); Grey Silky-flycatcher (Ptiliogonys cinereus),398611,https://www.xeno-canto.org/398611,Mexico,Manuel Grosselet,Quiscalus mexicanus_Great-tailed Grackle,-99.2439,0-3(s),08:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,2 (stereo),2018-01-07,level,149,XC398613.mp3,level,Great-tailed Grackle,7-20,XC398613 Great-tailed Grackle (Quiscalus mexicanus),['Passer domesticus_House Sparrow'],yes,Quiscalus mexicanus, Lomas de Bezares Miguel Hidalgo Mexico city,19.391,44100 (Hz),"call, male, song",2500 m,"wildtronics mono amplified 
DR05
after minute 1 a female arrive in the tree",320000 (bps),mp3,level,Audubon's Warbler (Setophaga auduboni); House Sparrow (Passer domesticus),398613,https://www.xeno-canto.org/398613,Mexico,Manuel Grosselet,Quiscalus mexicanus_Great-tailed Grackle,-99.2439,0-3(s),08:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grtgra,1 (mono),2018-07-22,level,43,XC445585.mp3,accelerating,Great-tailed Grackle,7-20,XC445585 Great-tailed Grackle (Quiscalus mexicanus),"['Passer domesticus_House Sparrow', 'Zenaida asiatica_White-winged Dove']",yes,Quiscalus mexicanus," Alamos, Sonora",27.0149,44100 (Hz),"call, song",300 m,songs from male; some begging calls from fledged juveniles;,128000 (bps),mp3,increasing,House Sparrow (Passer domesticus); White-winged Dove (Zenaida asiatica),445585,https://www.xeno-canto.org/445585,Mexico,Richard E. Webster,Quiscalus mexicanus_Great-tailed Grackle,-108.9351,0-3(s),13:23,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,grycat,1 (mono),2014-06-08,decreasing,18,XC186655.mp3,level,Grey Catbird,1-3,XC186655 Grey Catbird (Dumetella carolinensis),"['Hirundo rustica_Barn Swallow', 'Petrochelidon pyrrhonota_Cliff Swallow']",yes,Dumetella carolinensis," Old Post No. 43 (near  Fir Mountain), Division No. 3, Saskatchewan",49.0715,44100 (Hz),call,850 m,"regular call, and a liquid call (phrase)
I don't know the high squeak (which could relate to my aging hearing!) (13-line or Richardson's ground-squirrels?)
second recording of this bird over two days",128000 (bps),mp3,level,Barn Swallow (Hirundo rustica); American Cliff Swallow (Petrochelidon pyrrhonota),186655,https://www.xeno-canto.org/186655,Canada,Richard E. Webster,Dumetella carolinensis_Gray Catbird,-106.5309,0-3(s),07:26,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,gryfly,1 (mono),1998-05-11,both,48,XC124827.mp3,level,American Grey Flycatcher,1-3,XC124827 American Grey Flycatcher (Empidonax wrightii),"['Corvus corax_Common Raven', 'Pipilo maculatus_Spotted Towhee']",yes,Empidonax wrightii," Hunter Mountain, Death Valley National Park, Inyo County",36.548,44100 (Hz),"call, song",2000 m,"regular wit calls, and the song phrase like dawn song",96000 (bps),mp3,both,Northern Raven (Corvus corax); Spotted Towhee (Pipilo maculatus),124827,https://www.xeno-canto.org/124827,United States,Richard E. Webster,Empidonax wrightii_Gray Flycatcher,-117.4878,0-3(s),10:00,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,gryfly,1 (mono),1995-05-12,both,58,XC124833.mp3,level,American Grey Flycatcher,1-3,XC124833 American Grey Flycatcher (Empidonax wrightii),"['Corvus corax_Common Raven', 'Polioptila caerulea_Blue-gray Gnatcatcher']",yes,Empidonax wrightii," Hunter Mountain, Death Valley National Park, Inyo County",36.548,44100 (Hz),"call, song",2300 m,clear calls and a variety of song phrases from relatively sweet to fairly burry,96000 (bps),mp3,both,Northern Raven (Corvus corax); Blue-grey Gnatcatcher (Polioptila caerulea),124833,https://www.xeno-canto.org/124833,United States,Richard E. Webster,Empidonax wrightii_Gray Flycatcher,-117.4878,0-3(s),?,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,haiwoo,2 (stereo),2016-04-03,Not specified,34,XC310665.mp3,Not specified,Hairy Woodpecker,Not specified,XC310665 Hairy Woodpecker (Leuconotopicus villosus),"['Pipilo maculatus_Spotted Towhee', 'Streptopelia decaocto_Eurasian Collared-Dove', 'Pica hudsonia_Black-billed Magpie', 'Junco hyemalis_Dark-eyed Junco']",yes,Leuconotopicus villosus," Lyons, Boulder County, Colorado",40.2286,44100 (Hz),"call, male",1700 m,The bird flew from a maple to a feeder with sunflower seeds. The vocalization was from this feeder about 20 feet away.,112458 (bps),mp3,Not specified,Spotted Towhee (Pipilo maculatus); Eurasian Collared Dove (Streptopelia decaocto); Black-billed Magpie (Pica hudsonia); Dark-eyed Junco (Junco hyemalis),310665,https://www.xeno-canto.org/310665,United States,Sue Riffe,Dryobates villosus_Hairy Woodpecker,-105.2903,Not specified,7:35,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
